step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,nameOrig_outDegree,nameDest_inDegree,HourOfDay,DayOfWeek,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,account_age_steps,txn_amount_vs_historical_avg,orig_community_id,dest_community_id,is_cross_community_txn,payee_past_fraud_ratio,is_single_path_transfer,isComplexFraud,avg_txn_amount_last_5,txn_count_orig,is_night_txn,is_weekend,orig_balance_change,dest_balance_change,txn_vs_orig_balance,txn_vs_dest_balance,degree_ratio,is_cross_community_txn_num,is_single_path_transfer_num,transaction_type,fraud_type
177,CASH_OUT,586718.88,C1287528366,586718.88,0.0,C1067341557,290900.71,877619.59,1,0,1,4,9,0,0,1,0,0,0,0,1.0,139613,139613,0,0.25,0,0,0,1,0,0,1.0,2.016904256,1.0,2.016904256,0.4,0,0,debit,Account Takeover Fraud
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0,1,1,19,5,0,0,0,0,1,0,1.0,432536,432536,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,29611080000.0,1.0,0,0,transfer,Fake Transfer Fraud
226,CASH_OUT,29174.8,C526626217,29174.8,0.0,C477310004,4093.57,33268.36,1,0,1,2,10,2,0,1,0,0,0,0,1.0,204250,204250,0,0.5,0,0,0,1,0,0,1.0,7.126979627,1.0,7.12698207,0.666666667,0,0,debit,Account Takeover Fraud
254,TRANSFER,591159.5,C1654923779,591159.5,0.0,C931026278,0.0,0.0,1,0,1,2,14,3,0,0,0,0,1,0,1.0,242019,242019,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,591160000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
218,TRANSFER,494453.52,C2003844329,494453.52,0.0,C1624790907,0.0,0.0,1,0,1,1,2,2,0,0,0,0,1,0,1.0,201767,201767,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,494454000000.0,1.0,0,0,transfer,Fake Transfer Fraud
64,TRANSFER,960306.85,C273631269,960306.85,0.0,C1035103148,0.0,0.0,1,0,1,1,16,2,0,0,0,0,1,0,1.0,75272,75272,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,960307000000.0,1.0,0,0,transfer,Fake Transfer Fraud
361,TRANSFER,299016.86,C1499900306,299016.86,0.0,C1983606729,0.0,0.0,1,0,1,1,1,1,0,0,0,0,1,0,1.0,372064,372064,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,299017000000.0,1.0,0,0,transfer,Fake Transfer Fraud
547,CASH_OUT,400276.72,C656389518,400276.72,0.0,C1406926749,244756.45,645033.17,1,0,1,1,19,1,0,1,0,0,0,0,1.0,441326,441326,0,1.0,0,0,0,1,0,0,1.0,1.63540826,1.0,1.63540826,1.0,0,0,debit,Account Takeover Fraud
730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,1,0,1,1,10,2,0,1,0,0,0,0,1.0,456559,456559,0,1.0,0,0,0,1,0,0,1.0,12.20806861,1.0,12.20806861,1.0,0,0,debit,Account Takeover Fraud
289,CASH_OUT,602807.17,C279799028,602807.17,0.0,C1465512134,0.0,602807.17,1,0,1,1,1,5,0,1,0,0,0,0,1.0,284993,284993,0,1.0,0,0,0,1,1,1,1.0,602807000000.0,1.0,602807000000.0,1.0,0,0,debit,Account Takeover Fraud
741,CASH_OUT,10000000.0,C421958672,10000000.0,0.0,C2034016962,0.0,10000000.0,1,0,1,1,21,2,0,1,0,0,0,0,1.0,456567,456567,0,1.0,0,0,0,1,0,0,1.0,10000000000000.0,1.0,10000000000000.0,1.0,0,0,debit,Account Takeover Fraud
183,TRANSFER,342675.47,C1778106585,342675.47,0.0,C144558690,0.0,0.0,1,0,1,3,15,0,0,0,0,0,1,0,1.0,152259,152259,0,0.333333333,0,0,0,1,0,0,1.0,0.0,1.0,342675000000.0,0.5,0,0,transfer,Fake Transfer Fraud
171,TRANSFER,1786247.31,C499413300,1786247.31,0.0,C1789606671,0.0,0.0,1,0,1,1,3,0,0,0,0,0,1,0,1.0,139222,139222,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,1786250000000.0,1.0,0,0,transfer,Fake Transfer Fraud
500,TRANSFER,21832.43,C2086908548,21832.43,0.0,C418623592,0.0,0.0,1,0,1,1,20,6,0,0,0,0,1,0,1.0,434492,434492,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,21832430000.0,1.0,0,0,transfer,Fake Transfer Fraud
724,TRANSFER,89845.29,C795915077,89845.29,0.0,C101606324,0.0,0.0,1,0,1,1,4,2,0,0,0,0,1,0,1.0,456552,456552,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,89845290000.0,1.0,0,0,transfer,Fake Transfer Fraud
659,TRANSFER,1423627.83,C552198318,1423627.83,0.0,C341414106,0.0,0.0,1,0,1,1,11,6,0,0,0,0,1,0,1.0,450809,450809,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,1423630000000.0,1.0,0,0,transfer,Fake Transfer Fraud
160,CASH_OUT,11385.0,C2015463710,11385.0,0.0,C1729789302,4664368.68,4675753.68,1,0,1,4,16,6,0,1,0,0,0,0,1.0,26548,26548,0,0.25,0,0,0,1,0,1,1.0,0.002440845,1.0,0.002440845,0.4,0,0,debit,Account Takeover Fraud
320,TRANSFER,148305.3,C792987085,148305.3,0.0,C1731551447,0.0,0.0,1,0,1,1,8,6,0,0,0,0,1,0,1.0,315279,315279,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,148305000000.0,1.0,0,0,transfer,Fake Transfer Fraud
248,TRANSFER,4011314.1,C692635750,4011314.1,0.0,C1583412522,0.0,0.0,1,0,1,2,8,3,0,0,0,0,1,0,1.0,230008,230008,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,4011310000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
502,CASH_OUT,4758180.79,C1958197086,4758180.79,0.0,C350442116,0.0,4758180.79,1,0,1,1,22,6,0,1,0,0,0,0,1.0,434615,434615,0,1.0,0,0,0,1,0,1,1.0,4758180000000.0,1.0,4758180000000.0,1.0,0,0,debit,Account Takeover Fraud
214,TRANSFER,116419.58,C1730910853,116419.58,0.0,C2126645098,0.0,0.0,1,0,1,2,22,1,0,0,0,0,1,0,1.0,200070,200070,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,116420000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
330,CASH_OUT,40388.58,C587736003,40388.58,0.0,C1028710576,6981191.23,7021579.81,1,0,1,3,18,6,0,1,0,0,0,0,1.0,334815,334815,0,0.333333333,0,0,0,1,0,1,1.0,0.005785342,1.0,0.005785342,0.5,0,0,debit,Account Takeover Fraud
724,TRANSFER,200482.72,C1392628098,200482.72,0.0,C1996959376,0.0,0.0,1,0,1,1,4,2,0,0,0,0,1,0,1.0,456551,456551,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,200483000000.0,1.0,0,0,transfer,Fake Transfer Fraud
414,TRANSFER,216000.95,C666284351,216000.95,0.0,C1896227461,0.0,0.0,1,0,1,1,6,3,0,0,0,0,1,0,1.0,429289,429289,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,216001000000.0,1.0,0,0,transfer,Fake Transfer Fraud
344,CASH_OUT,2231580.5,C1202921665,2231580.5,0.0,C1366192319,499195.63,2730776.13,1,0,1,2,8,0,0,1,0,0,0,0,1.0,102573,102573,0,0.5,0,0,0,1,0,0,1.0,4.470352635,1.0,4.470352635,0.666666667,0,0,debit,Account Takeover Fraud
258,CASH_OUT,2684142.41,C1423321917,2684142.41,0.0,C1442224179,209538.74,2893681.15,1,0,1,1,18,3,0,1,0,0,0,0,1.0,251246,251246,0,1.0,0,0,0,1,0,0,1.0,12.80976687,1.0,12.80976687,1.0,0,0,debit,Account Takeover Fraud
597,CASH_OUT,88099.88,C2018119916,88099.88,0.0,C2046106901,949442.18,1037542.06,1,0,1,1,21,3,0,1,0,0,0,0,1.0,448719,448719,0,1.0,0,0,0,1,0,0,1.0,0.092791201,1.0,0.092791201,1.0,0,0,debit,Account Takeover Fraud
41,TRANSFER,1783144.33,C1067826676,1783144.33,0.0,C57546675,0.0,0.0,1,0,1,2,17,1,0,0,0,0,1,0,1.0,62361,62361,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,1783140000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
322,TRANSFER,135845.3,C84275859,135845.3,0.0,C2031100289,0.0,0.0,1,0,1,1,10,6,0,0,0,0,1,0,1.0,317976,317976,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,135845000000.0,1.0,0,0,transfer,Fake Transfer Fraud
228,TRANSFER,1323909.85,C174356762,1323909.85,0.0,C1545375198,0.0,0.0,1,0,1,2,12,2,0,0,0,0,1,0,1.0,208740,208740,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,1323910000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
580,TRANSFER,2925111.67,C542286899,2925111.67,0.0,C1537390237,0.0,0.0,1,0,1,1,4,3,0,0,0,0,1,0,1.0,444813,444813,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,2925110000000.0,1.0,0,0,transfer,Fake Transfer Fraud
426,CASH_OUT,99804.21,C832632407,99804.21,0.0,C608557779,77105.84,176910.05,1,0,1,1,18,3,0,1,0,0,0,0,1.0,429997,429997,0,1.0,0,0,0,1,0,0,1.0,1.294379388,1.0,1.294379388,1.0,0,0,debit,Account Takeover Fraud
404,CASH_OUT,126061.45,C2053276181,126061.45,0.0,C1635495896,20438677.48,20564738.93,1,0,1,4,20,2,0,1,0,0,0,0,1.0,54358,54358,0,0.25,0,0,0,1,0,0,1.0,0.006167789,1.0,0.006167789,0.4,0,0,debit,Account Takeover Fraud
394,TRANSFER,1303543.6,C1805392616,1303543.6,0.0,C1545532568,0.0,0.0,1,0,1,1,10,2,0,0,0,0,1,0,1.0,401366,401366,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,1303540000000.0,1.0,0,0,transfer,Fake Transfer Fraud
37,CASH_OUT,180967.56,C1196784232,180967.56,0.0,C165922010,95280.53,276248.1,1,0,1,2,13,1,0,1,0,0,0,0,1.0,17395,17395,0,0.5,0,0,0,1,0,0,1.0,1.899313217,1.0,1.899313113,0.666666667,0,0,debit,Account Takeover Fraud
22,TRANSFER,379878.0,C336424141,379878.0,0.0,C404961694,0.0,0.0,1,0,1,3,22,0,0,0,0,0,1,0,1.0,41587,41587,0,0.333333333,0,0,0,1,0,0,1.0,0.0,1.0,379878000000.0,0.5,0,0,transfer,Fake Transfer Fraud
621,CASH_OUT,425861.93,C2103073329,425861.93,0.0,C686334805,203280.85,629142.78,1,0,1,1,21,4,0,1,0,0,0,0,1.0,449895,449895,0,1.0,0,0,0,1,0,0,1.0,2.09494367,1.0,2.09494367,1.0,0,0,debit,Account Takeover Fraud
211,TRANSFER,1330802.24,C171693930,1330802.24,0.0,C678151847,0.0,0.0,1,0,1,1,19,1,0,0,0,0,1,0,1.0,194968,194968,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,1330800000000.0,1.0,0,0,transfer,Fake Transfer Fraud
47,CASH_OUT,61487.67,C2064498880,61487.67,0.0,C1457751793,0.0,61487.67,1,0,1,2,23,1,0,1,0,0,0,0,1.0,74187,74187,0,0.5,0,0,0,1,0,0,1.0,61487670000.0,1.0,61487670000.0,0.666666667,0,0,debit,Account Takeover Fraud
690,CASH_OUT,3887853.15,C594531860,3887853.15,0.0,C1303439903,3977835.62,7865688.77,1,0,1,1,18,0,0,1,0,0,0,0,1.0,454005,454005,0,1.0,0,0,0,1,0,0,1.0,0.977379038,1.0,0.977379038,1.0,0,0,debit,Account Takeover Fraud
531,TRANSFER,834203.65,C558321458,834203.65,0.0,C1072132804,0.0,0.0,1,0,1,1,3,1,0,0,0,0,1,0,1.0,438683,438683,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,834204000000.0,1.0,0,0,transfer,Fake Transfer Fraud
569,CASH_OUT,176626.77,C2077002700,176626.77,0.0,C1412132938,3939114.73,4115741.5,1,0,1,2,17,2,0,1,0,0,0,0,1.0,337167,337167,0,0.5,0,0,0,1,0,0,1.0,0.044839204,1.0,0.044839204,0.666666667,0,0,debit,Account Takeover Fraud
634,CASH_OUT,26153.82,C129898759,26153.82,0.0,C127351954,0.0,26153.82,1,0,1,1,10,5,0,1,0,0,0,0,1.0,449966,449966,0,1.0,0,0,0,1,0,1,1.0,26153820000.0,1.0,26153820000.0,1.0,0,0,debit,Account Takeover Fraud
709,CASH_OUT,87541.41,C491289068,87541.41,0.0,C452558889,0.0,87541.41,1,0,1,2,13,1,0,1,0,0,0,0,1.0,256111,256111,0,0.5,0,0,0,1,0,0,1.0,87541410000.0,1.0,87541410000.0,0.666666667,0,0,debit,Account Takeover Fraud
323,TRANSFER,25761.04,C1899367925,25761.04,0.0,C2085710932,0.0,0.0,1,0,2,1,11,6,0,0,0,0,1,22,1.453960528,293132,293132,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,25761040000.0,1.5,0,0,transfer,Fake Transfer Fraud
287,TRANSFER,1796406.6,C895738872,1796406.6,0.0,C1872912414,0.0,0.0,1,0,1,1,23,4,0,0,0,0,1,0,1.0,284297,284297,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,1796410000000.0,1.0,0,0,transfer,Fake Transfer Fraud
358,CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1,0,1,1,22,0,0,1,0,0,0,0,1.0,370856,370856,0,1.0,0,0,0,1,0,0,1.0,0.951858478,1.0,0.951858478,1.0,0,0,debit,Account Takeover Fraud
118,CASH_OUT,3794763.63,C1592208539,3794763.63,0.0,C416664710,250142.64,4044906.27,1,0,1,1,22,4,0,1,0,0,0,0,1.0,77495,77495,0,1.0,0,0,0,1,0,0,1.0,15.1703989,1.0,15.1703989,1.0,0,0,debit,Account Takeover Fraud
467,CASH_OUT,5937.19,C1719825701,5937.19,0.0,C1058945845,36171.27,42108.46,1,0,1,1,11,5,0,1,0,0,0,0,1.0,431744,431744,0,1.0,0,0,0,1,0,1,1.0,0.164141043,1.0,0.164141043,1.0,0,0,debit,Account Takeover Fraud
414,TRANSFER,4602636.68,C635388534,4602636.68,0.0,C1846115729,0.0,0.0,1,0,1,1,6,3,0,0,0,0,1,0,1.0,429291,429291,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,4602640000000.0,1.0,0,0,transfer,Fake Transfer Fraud
276,TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,1,0,1,1,12,4,0,0,0,0,1,0,1.0,264188,264188,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,2554950000000.0,1.0,0,0,transfer,Fake Transfer Fraud
580,CASH_OUT,2925111.67,C1291634123,2925111.67,0.0,C229406556,0.0,2925111.67,1,0,1,1,4,3,0,1,0,0,0,0,1.0,444814,444814,0,1.0,0,0,0,1,1,0,1.0,2925110000000.0,1.0,2925110000000.0,1.0,0,0,debit,Account Takeover Fraud
58,CASH_OUT,106673.26,C160197221,106673.26,0.0,C431559844,0.0,106673.26,1,0,1,3,10,2,0,1,0,0,0,0,1.0,14474,14474,0,0.333333333,0,0,0,1,0,0,1.0,106673000000.0,1.0,106673000000.0,0.5,0,0,debit,Account Takeover Fraud
401,TRANSFER,125822.44,C675569506,125822.44,0.0,C631063987,0.0,0.0,1,0,1,1,17,2,0,0,0,0,1,0,1.0,415187,415187,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,125822000000.0,1.0,0,0,transfer,Fake Transfer Fraud
557,CASH_OUT,839077.79,C1046755509,839077.79,0.0,C758775934,0.0,839077.79,1,0,1,1,5,2,0,1,0,0,0,0,1.0,442389,442389,0,1.0,0,0,0,1,1,0,1.0,839078000000.0,1.0,839078000000.0,1.0,0,0,debit,Account Takeover Fraud
174,TRANSFER,18887.22,C269586654,18887.22,0.0,C229186362,0.0,0.0,1,0,1,2,6,0,0,0,0,0,1,0,1.0,139226,139226,0,0.5,0,0,0,1,1,0,1.0,0.0,1.0,18887220000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
534,TRANSFER,209340.53,C447114205,209340.53,0.0,C1658435419,0.0,0.0,1,0,1,1,6,1,0,0,0,0,1,0,1.0,438709,438709,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,209341000000.0,1.0,0,0,transfer,Fake Transfer Fraud
694,TRANSFER,292815.44,C4952914,292815.44,0.0,C902467451,0.0,0.0,1,0,1,1,22,0,0,0,0,0,1,0,1.0,455280,455280,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,292815000000.0,1.0,0,0,transfer,Fake Transfer Fraud
16,CASH_OUT,31074.0,C2073757635,31074.0,0.0,C1899325653,0.0,31074.0,1,0,1,3,16,0,0,1,0,0,0,0,1.0,26147,26147,0,0.333333333,0,0,0,1,0,0,1.0,31074000000.0,1.0,31074000000.0,0.5,0,0,debit,Account Takeover Fraud
317,TRANSFER,322991.82,C570470570,322991.82,0.0,C1232811511,0.0,0.0,1,0,2,1,5,6,0,0,0,0,1,0,1.0,315276,315276,0,1.0,0,0,0,1,1,1,1.0,0.0,1.0,322992000000.0,1.5,0,0,transfer,Fake Transfer Fraud
677,CASH_OUT,1136374.62,C110707602,1136374.62,0.0,C348031801,820273.26,1956647.88,1,0,1,2,5,0,0,1,0,0,0,0,1.0,155898,155898,0,0.5,0,0,0,1,1,0,1.0,1.385361044,1.0,1.385361044,0.666666667,0,0,debit,Account Takeover Fraud
536,CASH_OUT,624686.04,C1226035706,624686.04,0.0,C1526048317,162545.17,787231.2,1,0,1,1,8,1,0,1,0,0,0,0,1.0,438752,438752,0,1.0,0,0,0,1,0,0,1.0,3.843153445,1.0,3.843153506,1.0,0,0,debit,Account Takeover Fraud
643,CASH_OUT,1707.4,C933301215,1707.4,0.0,C306147226,0.0,1707.4,1,0,1,1,19,5,0,1,0,0,0,0,0.999999999,450428,450428,0,1.0,0,0,0,1,0,1,0.999999999,1707400000.0,0.999999999,1707400000.0,1.0,0,0,debit,Account Takeover Fraud
35,CASH_OUT,112280.88,C609821524,0.0,0.0,C708118422,40512.49,152793.36,1,0,1,2,11,1,0,1,0,0,0,0,1.0,47845,47845,0,0.5,0,0,0,1,0,0,0.0,2.77151244,112281000000.0,2.771512687,0.666666667,0,0,debit,Account Takeover Fraud
39,TRANSFER,18887.0,C725825783,18887.0,0.0,C236787500,0.0,0.0,1,0,1,2,15,1,0,0,0,0,1,0,1.0,56788,56788,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,18887000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,0,1,1,6,1,0,0,0,0,1,0,1.0,43050,43050,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,122235000000.0,1.0,0,0,transfer,Fake Transfer Fraud
61,CASH_OUT,1372301.24,C1024969195,1372301.24,0.0,C1809017437,0.0,1372301.24,1,0,1,1,13,2,0,1,0,0,0,0,1.0,75270,75270,0,1.0,0,0,0,1,0,0,1.0,1372300000000.0,1.0,1372300000000.0,1.0,0,0,debit,Account Takeover Fraud
224,CASH_OUT,8752000.36,C333838421,8752000.36,0.0,C977281429,2914790.85,11666791.2,1,0,1,2,8,2,0,1,0,0,0,0,1.0,19346,19346,0,0.5,0,0,0,1,0,0,1.0,3.002616929,1.0,3.002616932,0.666666667,0,0,debit,Account Takeover Fraud
251,CASH_OUT,609416.21,C859655738,609416.21,0.0,C901559615,4316293.87,4925710.08,1,0,1,2,11,3,0,1,0,0,0,0,1.0,235561,235561,0,0.5,0,0,0,1,0,0,1.0,0.141189694,1.0,0.141189694,0.666666667,0,0,debit,Account Takeover Fraud
634,TRANSFER,9168747.51,C183711980,9168747.51,0.0,C987041812,0.0,0.0,1,0,1,1,10,5,0,0,0,0,1,0,1.0,449967,449967,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,9168750000000.0,1.0,0,0,transfer,Fake Transfer Fraud
296,CASH_OUT,282272.93,C837464075,282272.93,0.0,C1037384301,142251.44,424524.37,1,0,1,3,8,5,0,1,0,0,0,0,1.0,138331,138331,0,0.333333333,0,0,0,1,0,1,1.0,1.984323885,1.0,1.984323885,0.5,0,0,debit,Account Takeover Fraud
305,TRANSFER,447589.21,C1628562361,447589.21,0.0,C675686656,0.0,0.0,1,0,1,1,17,5,0,0,0,0,1,0,1.0,301652,301652,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,447589000000.0,1.0,0,0,transfer,Fake Transfer Fraud
645,TRANSFER,1576874.04,C1859428383,1576874.04,0.0,C1424577358,0.0,0.0,1,0,1,1,21,5,0,0,0,0,1,0,1.0,450596,450596,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,1576870000000.0,1.0,0,0,transfer,Fake Transfer Fraud
236,CASH_OUT,75708.87,C2107705166,75708.87,0.0,C1387152188,4816.38,80525.25,1,0,1,1,20,2,0,1,0,0,0,0,1.0,226182,226182,0,1.0,0,0,0,1,0,0,1.0,15.71904002,1.0,15.71904002,1.0,0,0,debit,Account Takeover Fraud
257,TRANSFER,230204.96,C981450305,230204.96,0.0,C1358922022,0.0,0.0,1,0,1,2,17,3,0,0,0,0,1,0,1.0,248642,248642,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,230205000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
121,CASH_OUT,2142164.0,C997743545,2142164.0,0.0,C37665985,29822.78,2171986.78,1,0,1,3,1,5,0,1,0,0,0,0,1.0,78197,78197,0,0.333333333,0,0,0,1,1,1,1.0,71.82978917,1.0,71.82978917,0.5,0,0,debit,Account Takeover Fraud
597,TRANSFER,517183.38,C1447448314,517183.38,0.0,C435023373,0.0,0.0,1,0,1,1,21,3,0,0,0,0,1,0,1.0,448690,448690,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,517183000000.0,1.0,0,0,transfer,Fake Transfer Fraud
71,CASH_OUT,304085.48,C1476565151,304085.48,0.0,C1637975724,152325.14,456410.63,1,0,1,3,23,2,0,1,0,0,0,0,1.0,75282,75282,0,0.333333333,0,0,0,1,0,0,1.0,1.996292208,1.0,1.996292142,0.5,0,0,debit,Account Takeover Fraud
148,CASH_OUT,3733104.07,C379244982,3733104.07,0.0,C1160379813,452523.69,4185627.77,1,0,1,4,4,6,0,1,0,0,0,0,1.0,109380,109380,0,0.25,0,0,0,1,1,1,1.0,8.249521876,1.0,8.249521854,0.4,0,0,debit,Account Takeover Fraud
432,TRANSFER,1150413.99,C412631050,1150413.99,0.0,C1746289877,0.0,0.0,1,0,1,1,0,4,0,0,0,0,1,0,1.0,430791,430791,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,1150410000000.0,1.0,0,0,transfer,Fake Transfer Fraud
345,CASH_OUT,132973.41,C1183132774,132973.41,0.0,C1388012152,0.0,132973.41,1,0,1,1,9,0,0,1,0,0,0,0,1.0,343986,343986,0,1.0,0,0,0,1,0,0,1.0,132973000000.0,1.0,132973000000.0,1.0,0,0,debit,Account Takeover Fraud
649,TRANSFER,177429.18,C1351652548,177429.18,0.0,C1346465513,0.0,0.0,1,0,1,1,1,6,0,0,0,0,1,0,1.0,450606,450606,0,1.0,0,0,0,1,1,1,1.0,0.0,1.0,177429000000.0,1.0,0,0,transfer,Fake Transfer Fraud
161,TRANSFER,10000000.0,C831325954,11336901.11,1336901.11,C1166671647,0.0,0.0,1,0,1,2,17,6,0,0,0,0,1,0,1.0,125823,125823,0,0.5,0,0,0,1,0,1,0.882075261,0.0,0.882075261,10000000000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
401,TRANSFER,19511.35,C512661287,19511.35,0.0,C1354396836,0.0,0.0,1,0,1,1,17,2,0,0,0,0,1,0,1.0,415299,415299,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,19511350000.0,1.0,0,0,transfer,Fake Transfer Fraud
99,TRANSFER,1515291.19,C1575226124,1515291.19,0.0,C1023961494,0.0,0.0,1,0,1,2,3,4,0,0,0,0,1,0,1.0,77480,77480,0,0.5,0,0,0,1,1,0,1.0,0.0,1.0,1515290000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
128,CASH_OUT,310873.76,C1571315901,310873.76,0.0,C842642744,489009.18,799882.93,1,0,1,4,8,5,0,1,0,0,0,0,1.0,42004,42004,0,0.25,0,0,0,1,0,1,1.0,0.635721706,1.0,0.635721726,0.4,0,0,debit,Account Takeover Fraud
444,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1,0,1,1,12,4,0,1,0,0,0,0,1.0,430985,430985,0,1.0,0,0,0,1,0,0,1.0,37.06001914,1.0,37.06001914,1.0,0,0,debit,Account Takeover Fraud
350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1,0,1,1,14,0,0,1,0,0,0,0,1.0,353509,353509,0,1.0,0,0,0,1,0,0,1.0,26.55354297,1.0,26.55354297,1.0,0,0,debit,Account Takeover Fraud
137,TRANSFER,1010857.38,C984621443,1010857.38,0.0,C1664913171,0.0,0.0,1,0,1,1,17,5,0,0,0,0,1,0,1.0,97235,97235,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,1010860000000.0,1.0,0,0,transfer,Fake Transfer Fraud
363,TRANSFER,1715635.41,C2115222227,1715635.41,0.0,C2054556206,0.0,0.0,1,0,1,1,3,1,0,0,0,0,1,0,1.0,372136,372136,0,1.0,0,0,0,1,1,0,1.0,0.0,1.0,1715640000000.0,1.0,0,0,transfer,Fake Transfer Fraud
117,CASH_OUT,466359.63,C1868920588,466359.63,0.0,C1810440109,910109.57,1376469.2,1,0,1,2,21,4,0,1,0,0,0,0,1.0,73624,73624,0,0.5,0,0,0,1,0,0,1.0,0.512421411,1.0,0.512421411,0.666666667,0,0,debit,Account Takeover Fraud
399,CASH_OUT,350017.08,C986981998,350017.08,0.0,C357229033,0.0,350017.08,1,0,1,1,15,2,0,1,0,0,0,0,1.0,411526,411526,0,1.0,0,0,0,1,0,0,1.0,350017000000.0,1.0,350017000000.0,1.0,0,0,debit,Account Takeover Fraud
562,CASH_OUT,203881.96,C1224520946,203881.96,0.0,C819353215,0.0,203881.96,1,0,1,1,10,2,0,1,0,0,0,0,1.0,442391,442391,0,1.0,0,0,0,1,0,0,1.0,203882000000.0,1.0,203882000000.0,1.0,0,0,debit,Account Takeover Fraud
397,CASH_OUT,52689.13,C2024128077,52689.13,0.0,C221905096,160085.29,212774.42,1,0,1,2,13,2,0,1,0,0,0,0,1.0,387711,387711,0,0.5,0,0,0,1,0,0,1.0,0.329131615,1.0,0.329131615,0.666666667,0,0,debit,Account Takeover Fraud
644,CASH_OUT,513610.51,C786682293,513610.51,0.0,C995315551,954248.26,1467858.76,1,0,1,1,20,5,0,1,0,0,0,0,1.0,450508,450508,0,1.0,0,0,0,1,0,1,1.0,0.538235721,1.0,0.538235731,1.0,0,0,debit,Account Takeover Fraud
590,TRANSFER,802483.88,C99777022,802483.88,0.0,C1293054984,0.0,0.0,1,0,1,1,14,3,0,0,0,0,1,0,1.0,446255,446255,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,802484000000.0,1.0,0,0,transfer,Fake Transfer Fraud
687,TRANSFER,69077.14,C2069569209,69077.14,0.0,C1003619052,0.0,0.0,1,0,1,1,15,0,0,0,0,0,1,0,1.0,453217,453217,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,69077140000.0,1.0,0,0,transfer,Fake Transfer Fraud
